idCliente;Producto;Número_de_Identificación;Tipo_de_Identificación;Tipo_de_Cliente
46;Rejilla de Retorno;79167686;DNI;Natural
80;Ventilador Tubular;95741720;DNI;Natural
328;Split Piso Techo;20196270452;RUC;Jurídico
157;Circular Residencial ;42291896;DNI;Natural
318;Termostatos;20981104924;RUC;Jurídico
301;Ventana;20585775210;RUC;Jurídico
25;Ventana;95311295;DNI;Natural
118;Split Piso Techo;49534418;DNI;Natural
235;Ventilador Industrial;14676794;DNI;Natural
476;Ventilador Centrífugo;20951264459;RUC;Jurídico
272;Cortina de Aire Industrial;50820592;DNI;Natural
439;Ventana;20793277546;RUC;Jurídico
199;Filtro Hepa;96049172;DNI;Natural
158;Helicocentrífugo Comercial ;93587805;DNI;Natural
111;Aislamiento Térmico;29289996;DNI;Natural
311;Cortina de Aire ;20079447253;RUC;Jurídico
95;Termostatos;76668529;DNI;Natural
404;Split Piso Techo;20480847588;RUC;Jurídico
159;Split Piso Techo;71650903;DNI;Natural
492;Bomba de Condensado;20081143811;RUC;Jurídico
409;Cortina de Aire ;20095828050;RUC;Jurídico
359;Cortina de Aire ;20062728268;RUC;Jurídico
465;Válvula de Servicio;20659097567;RUC;Jurídico
100;Split Ducto;41819332;DNI;Natural
469;Helicocentrífugo Comercial ;20084262886;RUC;Jurídico
221;VRV;69813522;DNI;Natural
222;Helicocentrífugo Comercial ;76863998;DNI;Natural
120;Ducto Flexible;43440875;DNI;Natural
113;Helicocentrífugo Residencial;42933485;DNI;Natural
122;Rejilla Lineal;29691785;DNI;Natural
153;Ventilador Industrial;37474632;DNI;Natural
195;Termostatos;34582754;DNI;Natural
14;Ventana;60625918;DNI;Natural
305;Split Ducto;20981428322;RUC;Jurídico
304;Cortina de Aire Industrial;20190026008;RUC;Jurídico
120;Ventilador Tubular;43440875;DNI;Natural
34;Split Piso Techo;44287974;DNI;Natural
71;Helicocentrífugo Residencial;68257995;DNI;Natural
487;Ventilador Centrífugo;20061424755;RUC;Jurídico
412;Split Piso Techo;20930474841;RUC;Jurídico
356;Fan Coil;20536403325;RUC;Jurídico
481;Termostatos;20445279562;RUC;Jurídico
252;Split Pared;42750834;DNI;Natural
87;Helicocentrífugo Silent  ;85114956;DNI;Natural
339;Ventilador Centrífugo;20978526621;RUC;Jurídico
280;Termostatos;55823923;DNI;Natural
354;Cinta de Aluminio;20143053557;RUC;Jurídico
358;Helicocentrífugo Comercial ;20686795534;RUC;Jurídico
402;VRV;20165212174;RUC;Jurídico
181;Cortina de Aire ;56711959;DNI;Natural
22;Helicocentrífugo Silent  ;80024975;DNI;Natural
293;VRV;58963707;DNI;Natural
138;Ventilador Industrial;27633544;DNI;Natural
434;Helicocentrífugo Silent  ;20736143708;RUC;Jurídico
204;Circular Residencial ;78447755;DNI;Natural
340;Helicocentrífugo Residencial;20824752378;RUC;Jurídico
267;Gas Refrigerante;92646700;DNI;Natural
344;Rejilla Multifuncional;20138423806;RUC;Jurídico
424;Cortina de Aire ;20025625575;RUC;Jurídico
491;Circular Residencial ;20742934972;RUC;Jurídico
252;Helicocentrífugo Residencial;42750834;DNI;Natural
202;Tipo Paquete;38281291;DNI;Natural
259;Tipo Paquete;68694927;DNI;Natural
7;Ventana;56679144;DNI;Natural
255;Filtro de Poliester;45596269;DNI;Natural
421;Cassette;20139369133;RUC;Jurídico
345;Helicocentrífugo Residencial;20367696161;RUC;Jurídico
365;Cortina de Aire Industrial;20882109726;RUC;Jurídico
264;Helicocentrífugo Silent  ;28946107;DNI;Natural
135;VRV;45696556;DNI;Natural
214;Helicocentrífugo Residencial;33222507;DNI;Natural
270;Tipo Paquete;60791743;DNI;Natural
441;Split Piso Techo;20384943554;RUC;Jurídico
400;VRV;20933971732;RUC;Jurídico
357;VRF;20139488893;RUC;Jurídico
255;Ventana;45596269;DNI;Natural
442;Helicocentrífugo Residencial;20230956922;RUC;Jurídico
189;Ventilador Tubular;55361139;DNI;Natural
42;Rejilla Lineal;21353357;DNI;Natural
474;Termostatos;20219263870;RUC;Jurídico
394;Repuestos;20210827617;RUC;Jurídico
192;VRF;35850470;DNI;Natural
379;Ventilador Tubular;20267043561;RUC;Jurídico
109;Rejilla Circular;80625314;DNI;Natural
365;Helicocentrífugo Comercial ;20882109726;RUC;Jurídico
488;Filtro Metálico;20855392695;RUC;Jurídico
442;Split Piso Techo;20230956922;RUC;Jurídico
76;Circular Residencial ;85378850;DNI;Natural
213;Presostato;66429311;DNI;Natural
485;Split Ducto;20568680306;RUC;Jurídico
263;Helicocentrífugo Silent  ;49114653;DNI;Natural
456;Ventana;20017998935;RUC;Jurídico
242;Ventilador Tubular;78376531;DNI;Natural
15;Axial Residencial;50685872;DNI;Natural
496;Ventilador Centrífugo;20542289305;RUC;Jurídico
55;VRF;36378300;DNI;Natural
231;Cassette;33536207;DNI;Natural
448;Ventilador Tubular;20814877695;RUC;Jurídico
166;Split Pared;48632810;DNI;Natural
14;Cinta de Aluminio;60625918;DNI;Natural
395;Helicocentrífugo Silent  ;20739457532;RUC;Jurídico
468;Helicocentrífugo Silent  ;20425095574;RUC;Jurídico
394;Cortina de Aire ;20210827617;RUC;Jurídico
17;Ventana;23814246;DNI;Natural
333;Bomba de Condensado;20569841805;RUC;Jurídico
457;Axial Residencial;20018155321;RUC;Jurídico
373;Fan Coil;20773274193;RUC;Jurídico
46;Ducto Rectangular;79167686;DNI;Natural
434;Termostatos;20736143708;RUC;Jurídico
269;Rejilla 4 vías;45668624;DNI;Natural
231;Cortina de Aire Industrial;33536207;DNI;Natural
270;Fan Coil;60791743;DNI;Natural
228;Ventilador Centrífugo;22840497;DNI;Natural
155;Termostatos;35826388;DNI;Natural
182;Split Ducto;41878223;DNI;Natural
326;Ventilador Centrífugo;20553338373;RUC;Jurídico
324;Fan Coil;20042793047;RUC;Jurídico
188;Split Piso Techo;40639576;DNI;Natural
5;Termostatos;10236637;DNI;Natural
95;Cassette;76668529;DNI;Natural
490;Rejilla 2 vías;20981911368;RUC;Jurídico
176;Filtro Deshumedecedor;44033410;DNI;Natural
293;VRF;58963707;DNI;Natural
390;Ventilador Industrial;20122294716;RUC;Jurídico
443;Fan Coil;20359749202;RUC;Jurídico
81;Rejilla Lineal;24532220;DNI;Natural
310;Repuestos;20421245413;RUC;Jurídico
361;Cassette;20397858753;RUC;Jurídico
306;Visor Líquido;20681819351;RUC;Jurídico
180;Tipo Paquete;85138348;DNI;Natural
252;Visor Líquido;42750834;DNI;Natural
463;Circular Residencial ;20999194120;RUC;Jurídico
349;Split Piso Techo;20826989970;RUC;Jurídico
336;Circular Residencial ;20561816645;RUC;Jurídico
461;Rejilla 1 vía;20760504260;RUC;Jurídico
480;Termostatos;20257511937;RUC;Jurídico
74;Helicocentrífugo Comercial ;90718648;DNI;Natural
227;Manguera;28464595;DNI;Natural
298;Helicocentrífugo Residencial;14321179;DNI;Natural
347;Fan Coil;20386780999;RUC;Jurídico
7;VRF;56679144;DNI;Natural
122;Helicocentrífugo Residencial;29691785;DNI;Natural
196;Ventilador Industrial;13128671;DNI;Natural
357;Tipo Paquete;20139488893;RUC;Jurídico
287;Helicocentrífugo Comercial ;33321414;DNI;Natural
481;Cinta de Aluminio;20445279562;RUC;Jurídico
472;Ventilador Industrial;20799907521;RUC;Jurídico
320;VRF;20482938625;RUC;Jurídico
114;VRV;85095668;DNI;Natural
207;Split Piso Techo;63992566;DNI;Natural
438;Tipo Paquete;20267074315;RUC;Jurídico
151;Tubería de Cobre;69916654;DNI;Natural
78;Split Pared;83431347;DNI;Natural
248;Cassette;99439033;DNI;Natural
348;VRF;20618321823;RUC;Jurídico
91;Rejilla 2 vías;77876908;DNI;Natural
158;Helicocentrífugo Residencial;93587805;DNI;Natural
170;Cassette;92997107;DNI;Natural
10;Cassette;90520010;DNI;Natural
120;Helicocentrífugo Residencial;43440875;DNI;Natural
259;Fan Coil;68694927;DNI;Natural
391;Helicocentrífugo Comercial ;20029839477;RUC;Jurídico
14;Filtro Metálico;60625918;DNI;Natural
478;VRF;20011425290;RUC;Jurídico
351;Válvula de Servicio;20995149078;RUC;Jurídico
99;Visor Líquido;12123795;DNI;Natural
333;Split Pared;20569841805;RUC;Jurídico
36;Termostatos;81367734;DNI;Natural
18;Split Pared;59269700;DNI;Natural
362;Cortina de Aire ;20828583231;RUC;Jurídico
436;Cortina de Aire ;20394865120;RUC;Jurídico
141;Ventilador Centrífugo;81953903;DNI;Natural
286;Split Piso Techo;14976828;DNI;Natural
164;Rejilla 3 vías;87547672;DNI;Natural
274;Split Ducto;96415257;DNI;Natural
92;Helicocentrífugo Residencial;65855593;DNI;Natural
179;Ducto Circular;81194316;DNI;Natural
363;Ventilador Tubular;20147269508;RUC;Jurídico
256;Axial Residencial;23027948;DNI;Natural
106;VRF;94270379;DNI;Natural
177;Tubería de Cobre;86929047;DNI;Natural
284;Válvula de Servicio;87423665;DNI;Natural
373;Cassette;20773274193;RUC;Jurídico
82;Split Pared;56910649;DNI;Natural
110;Ventilador Tubular;14667326;DNI;Natural
43;Llave de Paso;22148550;DNI;Natural
296;Rejilla Rotacional;63267341;DNI;Natural
67;Helicocentrífugo Comercial ;43171911;DNI;Natural
348;Rejilla Rotacional;20618321823;RUC;Jurídico
393;Ventana;20098810404;RUC;Jurídico
261;Axial Residencial;30426771;DNI;Natural
413;Ventana;20264950266;RUC;Jurídico
379;Split Ducto;20267043561;RUC;Jurídico
262;Rejilla Multifuncional;73995615;DNI;Natural
289;Split Piso Techo;15679989;DNI;Natural
141;Tubería de Cobre;81953903;DNI;Natural
118;Presostato;49534418;DNI;Natural
463;Ventilador Industrial;20999194120;RUC;Jurídico
237;Tubería de Cobre;47161799;DNI;Natural
176;VRF;44033410;DNI;Natural
497;Circular Residencial ;20113788142;RUC;Jurídico
322;Filtro Deshumedecedor;20979752891;RUC;Jurídico
140;VRV;69386064;DNI;Natural
193;Llave de Paso;55546166;DNI;Natural
80;Cortina de Aire ;95741720;DNI;Natural
163;VRV;53489003;DNI;Natural
190;VRV;41616878;DNI;Natural
444;Split Ducto;20137384066;RUC;Jurídico
459;Filtro de Poliester;20538757529;RUC;Jurídico
429;Fan Coil;20067490354;RUC;Jurídico
35;Split Piso Techo;68775546;DNI;Natural
383;VRV;20840788663;RUC;Jurídico
317;VRF;20366392285;RUC;Jurídico
365;Termostatos;20882109726;RUC;Jurídico
26;Ventilador Centrífugo;60833131;DNI;Natural
301;Tipo Paquete;20585775210;RUC;Jurídico
256;Cinta de Aluminio;23027948;DNI;Natural
369;Circular Residencial ;20278129282;RUC;Jurídico
216;VRV;84236271;DNI;Natural
335;Fan Coil;20087425209;RUC;Jurídico
451;Cortina de Aire Industrial;20810019416;RUC;Jurídico
431;Cortina de Aire ;20370608419;RUC;Jurídico
252;Helicocentrífugo Residencial;42750834;DNI;Natural
175;Axial Residencial;23241970;DNI;Natural
109;Split Piso Techo;80625314;DNI;Natural
101;Filtro Hepa;98343688;DNI;Natural
300;Ventana;20144707;DNI;Natural
206;Ventilador Industrial;53926648;DNI;Natural
176;Cortina de Aire Industrial;44033410;DNI;Natural
427;Split Ducto;20597971343;RUC;Jurídico
356;Ventilador Industrial;20536403325;RUC;Jurídico
27;Ducto Circular;43851264;DNI;Natural
59;Rejilla Multifuncional;41682933;DNI;Natural
397;Axial Residencial;20790347552;RUC;Jurídico
448;Helicocentrífugo Comercial ;20814877695;RUC;Jurídico
108;Helicocentrífugo Comercial ;40649144;DNI;Natural
203;Visor Líquido;63939894;DNI;Natural
44;Filtro de Poliester;83581653;DNI;Natural
430;Circular Residencial ;20662432978;RUC;Jurídico
408;Tipo Paquete;20682194310;RUC;Jurídico
206;VRF;53926648;DNI;Natural
183;Ventilador Tubular;93020275;DNI;Natural
66;Gas Refrigerante;13965949;DNI;Natural
358;Split Ducto;20686795534;RUC;Jurídico
287;Split Ducto;33321414;DNI;Natural
218;Ventilador Industrial;21957150;DNI;Natural
123;Cortina de Aire ;66363983;DNI;Natural
365;Ventilador Centrífugo;20882109726;RUC;Jurídico
437;Split Ducto;20986546382;RUC;Jurídico
344;Rejilla Doble Deflexión;20138423806;RUC;Jurídico
24;Ducto Circular;27554396;DNI;Natural
55;Tubería de Cobre;36378300;DNI;Natural
266;Cortina de Aire Industrial;94746818;DNI;Natural
307;Tipo Paquete;20815012837;RUC;Jurídico
315;Cortina de Aire Industrial;20638068302;RUC;Jurídico
365;Helicocentrífugo Silent  ;20882109726;RUC;Jurídico
468;Helicocentrífugo Silent  ;20425095574;RUC;Jurídico
67;Rejilla 1 vía;43171911;DNI;Natural
400;Ventilador Industrial;20933971732;RUC;Jurídico
442;Tipo Paquete;20230956922;RUC;Jurídico
376;Ventana;20675673993;RUC;Jurídico
46;Axial Residencial;79167686;DNI;Natural
277;Ventilador Industrial;46833227;DNI;Natural
76;VRF;85378850;DNI;Natural
86;Axial Residencial;69161940;DNI;Natural
78;Axial Residencial;83431347;DNI;Natural
433;Cortina de Aire ;20574651279;RUC;Jurídico
417;Cassette;20948051222;RUC;Jurídico
255;Helicocentrífugo Silent  ;45596269;DNI;Natural
457;Fan Coil;20018155321;RUC;Jurídico
307;Rejilla Lineal;20815012837;RUC;Jurídico
436;Split Ducto;20394865120;RUC;Jurídico
17;Helicocentrífugo Silent  ;23814246;DNI;Natural
100;Ventana;41819332;DNI;Natural
31;Helicocentrífugo Residencial;40496568;DNI;Natural
240;Tipo Paquete;93511900;DNI;Natural
351;Filtro Metálico;20995149078;RUC;Jurídico
491;Ventilador Centrífugo;20742934972;RUC;Jurídico
111;Cassette;29289996;DNI;Natural
156;Split Ducto;56671562;DNI;Natural
14;Cortina de Aire Industrial;60625918;DNI;Natural
346;Fan Coil;20310193926;RUC;Jurídico
440;Ventana;20749006345;RUC;Jurídico
239;Cortina de Aire Industrial;87713081;DNI;Natural
349;Circular Residencial ;20826989970;RUC;Jurídico
210;Helicocentrífugo Comercial ;74751993;DNI;Natural
295;Cinta de Aluminio;82536780;DNI;Natural
446;Filtro Metálico;20552892196;RUC;Jurídico
332;Ventilador Centrífugo;20099821963;RUC;Jurídico
240;Ventilador Tubular;93511900;DNI;Natural
358;Cortina de Aire Industrial;20686795534;RUC;Jurídico
398;Ventilador Tubular;20594959515;RUC;Jurídico
490;VRF;20981911368;RUC;Jurídico
20;Helicocentrífugo Comercial ;97131621;DNI;Natural
447;Manguera;20640012631;RUC;Jurídico
246;Ventilador Industrial;17861202;DNI;Natural
320;Helicocentrífugo Comercial ;20482938625;RUC;Jurídico
374;Ventana;20651141039;RUC;Jurídico
278;Split Piso Techo;13076752;DNI;Natural
417;Split Ducto;20948051222;RUC;Jurídico
120;Ventilador Centrífugo;43440875;DNI;Natural
171;Tipo Paquete;17488253;DNI;Natural
114;Split Pared;85095668;DNI;Natural
117;Cortina de Aire ;17567520;DNI;Natural
474;Rejilla 2 vías;20219263870;RUC;Jurídico
130;Fan Coil;23116375;DNI;Natural
425;Axial Residencial;20552961079;RUC;Jurídico
462;Fan Coil;20056752611;RUC;Jurídico
263;Manguera;49114653;DNI;Natural
279;Cassette;32180071;DNI;Natural
330;Ventilador Industrial;20224680532;RUC;Jurídico
65;Cassette;42154297;DNI;Natural
32;Mangas;56010947;DNI;Natural
305;Cassette;20981428322;RUC;Jurídico
313;Split Piso Techo;20744113510;RUC;Jurídico
222;Tubería de Cobre;76863998;DNI;Natural
142;VRF;59854728;DNI;Natural
184;Split Piso Techo;81381077;DNI;Natural
208;Split Pared;55863357;DNI;Natural
304;Llave de Paso;20190026008;RUC;Jurídico
5;Helicocentrífugo Silent  ;10236637;DNI;Natural
1;Split Ducto;20371555;DNI;Natural
2;Split Pared;45048096;DNI;Natural
3;VRV;59523429;DNI;Natural
4;Fan Coil;87834304;DNI;Natural
5;Split Pared;10236637;DNI;Natural
6;Axial Residencial;31935535;DNI;Natural
7;Circular Residencial ;56679144;DNI;Natural
8;Termostatos;74954129;DNI;Natural
9;Tipo Paquete;35956616;DNI;Natural
10;VRV;90520010;DNI;Natural
11;Ventilador Tubular;84389342;DNI;Natural
12;VRV;62481694;DNI;Natural
13;Helicocentrífugo Residencial;45817517;DNI;Natural
14;Llave de Paso;60625918;DNI;Natural
15;Ventilador Centrífugo;50685872;DNI;Natural
16;Cortina de Aire Industrial;34695713;DNI;Natural
17;VRV;23814246;DNI;Natural
18;Ventilador Tubular;59269700;DNI;Natural
19;VRV;75277155;DNI;Natural
20;Cortina de Aire Industrial;97131621;DNI;Natural
21;Axial Residencial;19541819;DNI;Natural
22;Termostatos;80024975;DNI;Natural
23;Rejilla Doble Deflexión;21958280;DNI;Natural
24;Ventilador Centrífugo;27554396;DNI;Natural
25;Split Ducto;95311295;DNI;Natural
26;Helicocentrífugo Comercial ;60833131;DNI;Natural
27;Axial Residencial;43851264;DNI;Natural
28;Axial Residencial;70347136;DNI;Natural
29;Split Ducto;41795693;DNI;Natural
30;Tipo Paquete;97535228;DNI;Natural
31;VRV;40496568;DNI;Natural
32;Termostatos;56010947;DNI;Natural
33;Split Ducto;93956514;DNI;Natural
34;Cortina de Aire Industrial;44287974;DNI;Natural
35;VRV;68775546;DNI;Natural
36;Tipo Paquete;81367734;DNI;Natural
37;Tipo Paquete;47397556;DNI;Natural
38;Split Ducto;10153244;DNI;Natural
39;VRV;16019965;DNI;Natural
40;Cortina de Aire ;84277654;DNI;Natural
41;Split Ducto;63548906;DNI;Natural
42;Circular Residencial ;21353357;DNI;Natural
43;Presostato;22148550;DNI;Natural
44;Termostatos;83581653;DNI;Natural
45;Tipo Paquete;61189485;DNI;Natural
46;Termostatos;79167686;DNI;Natural
47;Fan Coil;17761403;DNI;Natural
48;Circular Residencial ;39354362;DNI;Natural
49;Cassette;40797344;DNI;Natural
50;Ventilador Centrífugo;50252311;DNI;Natural
51;Ventilador Centrífugo;72480617;DNI;Natural
52;Tipo Paquete;79370509;DNI;Natural
53;Tipo Paquete;19291679;DNI;Natural
54;Ventilador Centrífugo;78897504;DNI;Natural
55;Cortina de Aire ;36378300;DNI;Natural
56;Ventilador Industrial;44191656;DNI;Natural
57;Circular Residencial ;75923135;DNI;Natural
58;Cortina de Aire ;10183653;DNI;Natural
59;Ventana;41682933;DNI;Natural
60;Rejilla Lineal;26162564;DNI;Natural
61;Ventilador Industrial;89535911;DNI;Natural
62;Cortina de Aire ;42067921;DNI;Natural
63;Rejilla Rotacional;34762965;DNI;Natural
64;Split Ducto;76253251;DNI;Natural
65;Cortina de Aire Industrial;42154297;DNI;Natural
66;Split Piso Techo;13965949;DNI;Natural
67;Rejilla de Retorno;43171911;DNI;Natural
68;Ventilador Centrífugo;19142565;DNI;Natural
69;Ducto Flexible;18910807;DNI;Natural
70;Cortina de Aire Industrial;31345476;DNI;Natural
71;Tipo Paquete;68257995;DNI;Natural
72;Ventilador Centrífugo;21798318;DNI;Natural
73;Cassette;12130198;DNI;Natural
74;Cassette;90718648;DNI;Natural
75;Fan Coil;53755180;DNI;Natural
76;Helicocentrífugo Comercial ;85378850;DNI;Natural
77;Ventana;11866258;DNI;Natural
78;Repuestos;83431347;DNI;Natural
79;Split Pared;61912909;DNI;Natural
80;Ventilador Tubular;95741720;DNI;Natural
81;Termostatos;24532220;DNI;Natural
82;Axial Residencial;56910649;DNI;Natural
83;Cortina de Aire Industrial;36378651;DNI;Natural
84;Visor Líquido;92037340;DNI;Natural
85;Tipo Paquete;63554229;DNI;Natural
86;Ventilador Industrial;69161940;DNI;Natural
87;Split Ducto;85114956;DNI;Natural
88;Ventilador Centrífugo;49115068;DNI;Natural
89;Rejilla Rotacional;65398052;DNI;Natural
90;Split Pared;78424484;DNI;Natural
91;Cassette;77876908;DNI;Natural
92;Circular Residencial ;65855593;DNI;Natural
93;Mangas;18659923;DNI;Natural
94;Split Piso Techo;12127627;DNI;Natural
95;Cortina de Aire Industrial;76668529;DNI;Natural
96;Cassette;28645907;DNI;Natural
97;Circular Residencial ;55562141;DNI;Natural
98;Helicocentrífugo Silent  ;53117129;DNI;Natural
99;Split Pared;12123795;DNI;Natural
100;Helicocentrífugo Silent  ;41819332;DNI;Natural
101;Termostatos;98343688;DNI;Natural
102;VRF;14320905;DNI;Natural
103;Ventana;45591692;DNI;Natural
104;Tipo Paquete;60034688;DNI;Natural
105;Termostatos;16727545;DNI;Natural
106;Fan Coil;94270379;DNI;Natural
107;Ventana;16271366;DNI;Natural
108;Split Ducto;40649144;DNI;Natural
109;Ventilador Centrífugo;80625314;DNI;Natural
110;Ventana;14667326;DNI;Natural
111;Helicocentrífugo Comercial ;29289996;DNI;Natural
112;Cortina de Aire ;97695670;DNI;Natural
113;Ventilador Centrífugo;42933485;DNI;Natural
114;Ventana;85095668;DNI;Natural
115;Rejilla Lineal;81517865;DNI;Natural
116;Axial Residencial;98783613;DNI;Natural
117;Filtro Hepa;17567520;DNI;Natural
118;Split Pared;49534418;DNI;Natural
119;Axial Residencial;85939187;DNI;Natural
120;Ducto Rectangular;43440875;DNI;Natural
121;Tipo Paquete;98155033;DNI;Natural
122;Split Piso Techo;29691785;DNI;Natural
123;Rejilla 4 vías;66363983;DNI;Natural
124;Split Piso Techo;13993719;DNI;Natural
125;Rejilla Lineal;31291569;DNI;Natural
126;Fan Coil;26069570;DNI;Natural
127;Helicocentrífugo Comercial ;27078026;DNI;Natural
128;Split Piso Techo;46549836;DNI;Natural
129;Ventana;74767090;DNI;Natural
130;Ventilador Centrífugo;23116375;DNI;Natural
131;Rejilla Doble Deflexión;76312610;DNI;Natural
132;Helicocentrífugo Silent  ;32746615;DNI;Natural
133;Termostatos;70578236;DNI;Natural
134;Válvula de Servicio;83519788;DNI;Natural
135;Axial Residencial;45696556;DNI;Natural
136;Split Pared;91262933;DNI;Natural
137;Ventilador Industrial;98611455;DNI;Natural
138;Axial Residencial;27633544;DNI;Natural
139;Termostatos;89067604;DNI;Natural
140;Ventilador Industrial;69386064;DNI;Natural
141;VRV;81953903;DNI;Natural
142;Cortina de Aire Industrial;59854728;DNI;Natural
143;Helicocentrífugo Silent  ;90584094;DNI;Natural
144;Helicocentrífugo Comercial ;82794601;DNI;Natural
145;Helicocentrífugo Residencial;85662745;DNI;Natural
146;Helicocentrífugo Comercial ;46392535;DNI;Natural
147;Termostatos;50895142;DNI;Natural
148;Tipo Paquete;36487555;DNI;Natural
149;Axial Residencial;33416990;DNI;Natural
150;VRF;99085845;DNI;Natural
151;Cortina de Aire Industrial;69916654;DNI;Natural
152;Cassette;25210545;DNI;Natural
153;Ducto Circular;37474632;DNI;Natural
154;Ventilador Centrífugo;46362851;DNI;Natural
155;Helicocentrífugo Comercial ;35826388;DNI;Natural
156;Ventilador Centrífugo;56671562;DNI;Natural
157;Termostatos;42291896;DNI;Natural
158;Split Piso Techo;93587805;DNI;Natural
159;Tipo Paquete;71650903;DNI;Natural
160;VRF;64013255;DNI;Natural
161;Split Piso Techo;92296961;DNI;Natural
162;Helicocentrífugo Residencial;33516913;DNI;Natural
163;Split Pared;53489003;DNI;Natural
164;Cortina de Aire Industrial;87547672;DNI;Natural
165;Mangas;61991921;DNI;Natural
166;Ventilador Centrífugo;48632810;DNI;Natural
167;Ventana;97964909;DNI;Natural
168;Helicocentrífugo Silent  ;27785930;DNI;Natural
169;Ventana;31920692;DNI;Natural
170;Ventilador Industrial;92997107;DNI;Natural
171;Ducto Circular;17488253;DNI;Natural
172;Termostatos;93365932;DNI;Natural
173;Helicocentrífugo Residencial;41032798;DNI;Natural
174;Ventilador Centrífugo;34527965;DNI;Natural
175;Split Piso Techo;23241970;DNI;Natural
176;Cassette;44033410;DNI;Natural
177;Cortina de Aire Industrial;86929047;DNI;Natural
178;Split Ducto;26419001;DNI;Natural
179;Helicocentrífugo Comercial ;81194316;DNI;Natural
180;Ventilador Tubular;85138348;DNI;Natural
181;Fan Coil;56711959;DNI;Natural
182;Helicocentrífugo Residencial;41878223;DNI;Natural
183;VRV;93020275;DNI;Natural
184;Helicocentrífugo Comercial ;81381077;DNI;Natural
185;Ventilador Centrífugo;10317070;DNI;Natural
186;Axial Residencial;85089186;DNI;Natural
187;Gas Refrigerante;79875576;DNI;Natural
188;Rejilla Multifuncional;40639576;DNI;Natural
189;Ventana;55361139;DNI;Natural
190;Tipo Paquete;41616878;DNI;Natural
191;Split Pared;59825302;DNI;Natural
192;Ventilador Industrial;35850470;DNI;Natural
193;Ventilador Industrial;55546166;DNI;Natural
194;Split Pared;58788816;DNI;Natural
195;Ventilador Industrial;34582754;DNI;Natural
196;Cortina de Aire ;13128671;DNI;Natural
197;Fan Coil;36053783;DNI;Natural
198;Split Ducto;51711051;DNI;Natural
199;VRV;96049172;DNI;Natural
200;Cassette;33929015;DNI;Natural
201;Split Ducto;47047640;DNI;Natural
202;Helicocentrífugo Silent  ;38281291;DNI;Natural
203;Ventana;63939894;DNI;Natural
204;VRF;78447755;DNI;Natural
205;VRF;96770551;DNI;Natural
206;Split Piso Techo;53926648;DNI;Natural
207;Rejilla Lineal;63992566;DNI;Natural
208;Split Pared;55863357;DNI;Natural
209;Helicocentrífugo Comercial ;32125670;DNI;Natural
210;Cassette;74751993;DNI;Natural
211;VRF;89010655;DNI;Natural
212;Fan Coil;87185129;DNI;Natural
213;Fan Coil;66429311;DNI;Natural
214;Split Piso Techo;33222507;DNI;Natural
215;Ventilador Tubular;38160502;DNI;Natural
216;Cassette;84236271;DNI;Natural
217;Helicocentrífugo Residencial;84872425;DNI;Natural
218;Split Piso Techo;21957150;DNI;Natural
219;Tipo Paquete;16743754;DNI;Natural
220;Fan Coil;45924894;DNI;Natural
221;Split Ducto;69813522;DNI;Natural
222;Cassette;76863998;DNI;Natural
223;Rejilla Multifuncional;54355139;DNI;Natural
224;Ducto Flexible;94389470;DNI;Natural
225;VRF;31317224;DNI;Natural
226;Cassette;38161990;DNI;Natural
227;Rejilla Lineal;28464595;DNI;Natural
228;Termostatos;22840497;DNI;Natural
229;VRV;43929606;DNI;Natural
230;Split Pared;99040470;DNI;Natural
231;Ventilador Centrífugo;33536207;DNI;Natural
232;Fan Coil;29884380;DNI;Natural
233;Circular Residencial ;83464777;DNI;Natural
234;Split Pared;96882930;DNI;Natural
235;Split Piso Techo;14676794;DNI;Natural
236;Helicocentrífugo Residencial;27198254;DNI;Natural
237;Ducto Rectangular;47161799;DNI;Natural
238;Ventana;50833522;DNI;Natural
239;Axial Residencial;87713081;DNI;Natural
240;Cassette;93511900;DNI;Natural
241;Cassette;29061927;DNI;Natural
242;Manguera;78376531;DNI;Natural
243;Ducto Circular;33115993;DNI;Natural
244;Tipo Paquete;68574489;DNI;Natural
245;Split Pared;90228711;DNI;Natural
246;Split Piso Techo;17861202;DNI;Natural
247;Axial Residencial;80472825;DNI;Natural
248;Ventana;99439033;DNI;Natural
249;Ventilador Tubular;77461152;DNI;Natural
250;Circular Residencial ;43031062;DNI;Natural
251;Rejilla Circular;65425137;DNI;Natural
252;Cortina de Aire ;42750834;DNI;Natural
253;Cortina de Aire Industrial;28776480;DNI;Natural
254;Cortina de Aire Industrial;29962348;DNI;Natural
255;Ducto Circular;45596269;DNI;Natural
256;Split Ducto;23027948;DNI;Natural
257;Split Pared;91328517;DNI;Natural
258;Rejilla 2 vías;40275066;DNI;Natural
259;Ventana;68694927;DNI;Natural
260;Cortina de Aire ;44883589;DNI;Natural
261;Válvula de Servicio;30426771;DNI;Natural
262;Helicocentrífugo Comercial ;73995615;DNI;Natural
263;Split Pared;49114653;DNI;Natural
264;Helicocentrífugo Comercial ;28946107;DNI;Natural
265;Rejilla Rotacional;68182889;DNI;Natural
266;Split Piso Techo;94746818;DNI;Natural
267;Ventilador Tubular;92646700;DNI;Natural
268;Cortina de Aire Industrial;34528742;DNI;Natural
269;Aislamiento Térmico;45668624;DNI;Natural
270;Filtro de Poliester;60791743;DNI;Natural
